ID,OBS_DATE,ASM,ASM_D11,ASM_D,ASM_D_D11,ASM_I,ASM_I_D11,RPM,RPM_D11,RPM_D,RPM_D_D11,RPM_I,RPM_I_D11,LOAD_FACTOR,LOAD_FACTOR_D11,LOAD_FACTOR_D,LOAD_FACTOR_D_D11,LOAD_FACTOR_I,LOAD_FACTOR_I_D11,ENPLANE_I,ENPLANE_I_D11,ENPLANE_D,ENPLANE_D_D11,ENPLANE,ENPLANE_D11,AIR_RPM_TSI,AIR_RPM_TSI_D11,AIR_RTMFM,AIR_RTMFM_D11,RAIL_FRT_CARLOADS,RAIL_FRT_CARLOADS_D11,RAIL_FRT_INTERMODAL,RAIL_FRT_INTERMODAL_D11,RAIL_PM,RAIL_PM_D11,TRANSIT,TRANSIT_D11,PETROLEUM,PETROLEUM_D11,NATURAL_GAS,NATURAL_GAS_D11,WATERBORNE,WATERBORNE_D11,TRUCK_D11,VMT,VMT_D11,TSI_Freight,TSI_Freight_C,TSI_Passenger,TSI_Passenger_C,TSI_Total,TSI_Total_C,IND_PRO,MANUF,INV_TO_SALES,IDX_AIR_RPM,IDX_AIR_RTMFM,IDX_RAIL_FRT_CARLOADS,IDX_RAIL_FRT_INTERMODAL,IDX_RAIL_PM,IDX_TRANSIT_D11,IDX_PETROLEUM_D11,IDX_NATURAL_GAS_D11,IDX_WATERBORNE_D11,IDX_TRUCK_D11
SATD200001,01/01/2000,"76,146,639","77,901,804","56,288,872","57,540,841","19,857,767","20,360,962","48,263,245","53,759,143","34,913,749","39,576,117","13,349,496","14,183,027",63.4,69,62,68.8,67.2,69.7,"4,952","5,182","41,540","47,897","46,492","53,079","49,843,099","56,166,911","2,182,683","2,472,796","1,402,926","1,422,005","723,747","767,436","366,607,410","446,566,083","724,934","768,750","215,985","212,917","2,510.5","1,809.7",48.4,55.3,80,"203,442","227,235",105.1,,95.8,,102,,98.845068351,100.69017704,1.58,0.9522,0.9632,1.0164,1.0052,0.9581,0.9763,0.9518,0.966,1.1202,1.0681
SATD200002,02/01/2000,"73,011,377","78,582,102","54,329,819","57,846,034","18,681,558","20,736,068","48,580,127","55,677,631","36,005,847","40,678,923","12,574,280","14,998,708",66.5,70.9,66.3,70.3,67.3,72.3,"4,812","5,448","43,714","48,584","48,526","54,032","49,931,931","57,898,755","2,341,123","2,528,678","1,341,942","1,420,026","710,611","765,376","366,139,276","444,292,334","756,536","767,839","210,132","225,973","2,330.7","1,830.3",42,48.7,78.4,"199,261","228,727",103.2,-1.8,97.9,2.2,101.4,-0.6,99.208080261,97.084808681,1.56,0.9815,0.985,1.0149,1.0025,0.9532,0.9751,1.0102,0.977,0.9848,1.0473
SATD200003,03/01/2000,"80,308,529","79,340,317","59,913,798","58,419,630","20,394,731","20,920,688","59,632,014","56,730,543","43,901,516","41,182,832","15,730,498","15,547,711",74.3,71.5,73.3,70.5,77.1,74.3,"5,787","5,549","52,977","48,751","58,764","54,300","61,478,163","58,726,608","2,699,633","2,492,724","1,452,147","1,409,950","771,025","765,033","453,096,388","455,027,256","843,730","787,799","216,833","220,030","2,050.6","1,722.9",52.5,52.5,74.6,"232,490","230,237",99.7,-3.4,99.6,1.7,99.7,-1.7,99.584792768,99.767561393,1.55,0.9956,0.971,1.0077,1.002,0.9762,1.0005,0.9836,0.9197,1.0619,0.9965
SATD200004,04/01/2000,"78,139,993","79,339,816","57,402,637","58,380,946","20,737,356","20,958,870","57,636,732","57,771,784","41,954,244","41,708,476","15,682,488","16,063,307",73.8,72.8,73.1,71.4,75.6,76.6,"5,688","5,700","50,344","49,803","56,032","55,503","58,981,617","59,222,027","2,528,558","2,553,346","1,386,030","1,400,408","747,905","764,223","473,751,011","466,878,772","757,458","774,371","219,340","222,417","1,783.3","1,840.5",52.2,50.8,72.6,"227,698","229,068",97.9,-1.8,99.8,0.2,98.6,-1.1,100.20552695,101.49628784,1.58,1.004,0.9946,1.0009,1.001,1.0017,0.9834,0.9943,0.9825,1.0289,0.9693
SATD200005,05/01/2000,"80,515,093","79,082,902","58,896,522","58,173,898","21,618,571","20,909,004","59,749,900","59,132,888","43,168,824","42,789,480","16,581,076","16,343,408",74.2,74.8,73.3,73.6,76.7,78.2,"5,892","5,831","52,309","50,277","58,201","56,108","61,223,861","61,173,965","2,528,225","2,521,704","1,440,661","1,405,399","772,852","762,377","481,725,263","474,351,227","818,246","782,197","225,649","218,980","1,632.9","1,970.4",53.5,52.5,73.2,"242,501","229,651",98.8,0.9,102.5,2.7,100,1.4,100.50197769,99.714734437,1.59,1.0371,0.9823,1.0045,0.9985,1.0177,0.9934,0.9789,1.0518,1.063,0.9766
SATD200006,06/01/2000,"80,393,854","78,952,837","58,286,914","57,655,482","22,106,940","21,297,355","64,046,964","58,232,791","45,856,363","41,907,504","18,190,601","16,325,287",79.7,73.8,78.7,72.7,82.3,76.7,"6,400","5,738","54,673","49,304","61,073","55,042","65,601,574","59,740,171","2,537,148","2,513,891","1,390,222","1,394,715","763,056","753,863","517,102,460","458,025,394","793,911","786,964","225,621","220,781","1,513.1","1,880.6",50.4,48.5,75,"242,963","230,024",99.7,0.9,100.9,-1.6,100.1,0.1,100.56109523,101.3066819,1.6,1.0128,0.9792,0.9969,0.9874,0.9827,0.9994,0.987,1.0039,0.9822,1.0013
SATD200007,07/01/2000,"83,853,711","78,964,405","60,607,052","57,655,314","23,246,659","21,309,091","66,435,577","58,202,149","47,303,803","41,717,834","19,131,774","16,484,316",79.2,73.7,78,72.4,82.3,77.4,"7,014","5,821","55,568","50,292","62,582","56,113","67,898,320","59,182,853","2,461,623","2,476,752","1,377,790","1,400,455","760,109","757,940","564,747,276","472,159,825","743,746","790,077","228,889","222,306","1,525.6","1,737.5",53.3,49.6,72.9,"245,140","228,840",97.7,-2,100.4,-0.5,98.6,-1.5,100.37036564,100.32609937,1.6,1.0033,0.9647,1.001,0.9927,1.013,1.0034,0.9938,0.9275,1.0036,0.9736
SATD200008,08/01/2000,"84,702,734","79,339,798","61,479,288","57,949,310","23,223,446","21,390,488","65,252,958","57,186,826","46,457,758","40,802,266","18,795,200","16,384,560",77,72.1,75.6,70.4,80.9,76.6,"6,881","5,912","54,474","50,275","61,355","56,187","67,028,338","58,595,197","2,623,412","2,566,926","1,473,014","1,401,872","814,860","756,925","558,060,051","476,060,718","787,064","789,544","231,542","225,257","1,653.1","1,850.6",50.9,48.3,74.7,"247,832","229,339",99.6,1.9,99.6,-0.8,99.7,1.1,100.10066883,98.937749857,1.62,0.9934,0.9999,1.002,0.9914,1.0214,1.0027,1.007,0.9879,0.9779,0.9975
SATD200009,09/01/2000,"79,912,506","81,500,991","57,899,315","59,916,904","22,013,191","21,584,086","55,470,176","60,267,850","38,372,644","43,152,562","17,097,532","17,115,288",69.4,73.9,66.3,72,77.7,79.3,"5,859","6,430","46,363","52,445","52,222","58,875","56,441,629","60,966,977","2,711,279","2,763,619","1,427,099","1,417,716","789,037","766,701","446,489,429","480,842,493","802,516","792,810","222,945","225,377","1,475","1,858.3",47.3,48.5,74.1,"227,899","231,166",99.7,0.1,102.6,3,100.7,1,100.49410254,101.68503712,1.59,1.0336,1.0765,1.0133,1.0042,1.0316,1.0068,1.0075,0.992,0.9816,0.9887
SATD200010,10/01/2000,"82,627,553","81,251,099","60,761,374","59,523,331","21,866,179","21,727,768","57,979,416","59,514,702","41,820,446","42,716,362","16,158,970","16,798,340",70.2,73.2,68.8,71.8,73.9,77.3,"5,635","6,213","50,920","51,771","56,555","57,983","58,834,210","59,416,461","2,839,068","2,642,908","1,489,125","1,395,460","859,903","782,596","462,329,685","487,311,973","851,255","796,622","234,903","234,324","1,567.9","1,872.4",50.8,47.8,74.2,"236,491","230,372",99.5,-0.2,100.9,-1.7,100,-0.7,100.15040092,99.584237579,1.6,1.0073,1.0295,0.9974,1.025,1.0455,1.0117,1.0475,0.9995,0.968,0.9908
SATD200011,11/01/2000,"78,368,993","81,361,006","57,757,912","59,439,689","20,611,081","21,921,316","55,302,968","58,995,982","40,712,967","42,478,911","14,590,001","16,517,071",70.6,72.5,70.5,71.5,70.8,75.3,"5,327","6,161","49,632","51,525","54,959","57,686","56,283,261","59,438,230","2,702,423","2,639,310","1,346,909","1,364,778","755,194","763,361","442,268,378","474,421,716","816,120","806,694","226,901","228,391","1,908.5","1,967.7",50,48.4,74.8,"222,819","229,865",100,0.5,101.2,0.3,100.4,0.4,100.1540688,99.040833809,1.62,1.0076,1.0281,0.9755,0.9998,1.0178,1.0245,1.021,1.0504,0.9794,0.9989
SATD200012,12/01/2000,"79,075,993","79,697,389","57,886,109","57,877,055","21,189,884","21,820,335","54,460,418","55,716,246","39,656,140","40,557,575","14,804,278","15,158,671",68.9,69.9,68.5,70.1,69.9,69.5,"5,470","5,653","47,051","48,088","52,521","53,741","55,380,280","57,318,728","2,707,863","2,634,427","1,298,609","1,356,615","710,715","755,989","461,651,082","457,320,996","755,040","805,394","233,175","227,620","2,587.5","2,138.9",41.3,41.9,74.2,"218,390","224,132",99,-1,98.6,-2.6,98.9,-1.5,99.823852022,100.36579098,1.62,0.9717,1.0262,0.9696,0.9902,0.9812,1.0228,1.0175,1.1418,0.8478,0.9907
SATD200101,01/01/2001,"81,196,157","82,825,520","59,766,686","60,786,545","21,429,471","22,038,975","52,049,391","57,858,595","37,179,562","41,967,842","14,869,829","15,890,753",64.1,69.9,62.2,69,69.4,72.1,"5,543","5,853","44,074","50,033","49,617","55,886","53,129,922","59,465,658","2,290,401","2,560,213","1,378,715","1,398,025","718,208","761,162","379,458,113","454,194,906","800,293","811,074","228,953","225,814","2,677","1,925.5",39.3,46,74.6,"209,685","231,442",99.4,0.4,101.3,2.7,100,1.1,99.281222036,97.788692176,1.61,1.0081,0.9973,0.9992,0.997,0.9744,1.03,1.0095,1.0279,0.9316,0.9963
SATD200102,02/01/2001,"73,704,583","82,288,368","54,313,589","60,004,598","19,390,994","22,283,770","48,845,243","57,988,879","35,784,235","41,884,186","13,061,008","16,104,693",66.3,70.5,65.9,69.8,67.4,72.3,"4,980","5,796","43,149","49,677","48,129","55,473","49,992,995","59,352,601","2,276,553","2,553,851","1,272,599","1,401,356","666,813","745,945","366,288,212","451,773,224","761,213","812,202","199,107","225,327","2,309.5","1,880",40.9,47.6,74.5,"200,876","230,672",99.3,-0.1,101.2,-0.1,99.9,-0.1,98.609676974,98.897772701,1.6,1.0062,0.9948,1.0016,0.977,0.9693,1.0315,1.0073,1.0036,0.9636,0.9951
SATD200103,03/01/2001,"82,211,844","81,410,392","60,467,225","59,122,924","21,744,619","22,287,468","60,769,073","58,093,858","44,208,143","41,742,429","16,560,930","16,351,429",73.9,71.4,73.1,70.6,76.2,73.4,"6,101","5,833","53,020","49,464","59,121","55,297","62,323,049","59,806,001","2,671,787","2,481,930","1,457,199","1,415,374","761,942","751,089","448,912,584","454,468,399","846,702","806,063","225,282","228,095","2,246.6","1,893.9",47.1,47,74.8,"232,587","231,165",99.5,0.2,101.6,0.4,100.2,0.3,98.358535302,97.044545974,1.61,1.0139,0.9668,1.0116,0.9838,0.975,1.0237,1.0197,1.011,0.952,0.9981
SATD200104,04/01/2001,"80,938,470","82,135,750","58,851,713","59,716,498","22,086,757","22,419,252","58,479,185","58,614,406","42,363,481","42,014,651","16,115,704","16,599,756",72.3,71.4,72,70.4,73,74,"5,900","5,905","50,702","49,634","56,602","55,539","59,801,567","60,038,560","2,399,580","2,407,150","1,390,615","1,403,265","717,396","733,587","455,496,342","445,808,123","803,744","803,572","225,210","228,316","1,807.2","1,872.1",49.4,47.9,73.4,"232,513","232,994",98,-1.5,101.7,0.1,99.2,-1,98.036625187,94.448886351,1.58,1.0178,0.9376,1.003,0.9608,0.9565,1.0205,1.0206,0.9993,0.97,0.9794
SATD200105,05/01/2001,"83,754,265","82,241,335","60,862,387","60,111,297","22,891,878","22,130,038","59,190,930","58,307,729","42,517,548","41,921,780","16,673,382","16,385,949",70.7,70.9,69.9,69.7,72.8,74,"5,911","5,853","51,052","49,135","56,963","54,988","60,246,478","59,905,347","2,415,262","2,410,735","1,436,953","1,400,369","734,970","726,114","462,376,555","453,333,175","850,680","814,912","233,859","226,861","1,522.4","1,833.8",47.7,46.6,75.4,"245,357","232,201",99.5,1.5,102,0.3,100.3,1.1,97.495397624,96.478583666,1.59,1.0156,0.939,1.0009,0.9511,0.9726,1.0349,1.0141,0.9789,0.9439,1.0072
SATD200106,06/01/2001,"82,865,877","81,501,699","60,231,368","59,723,926","22,634,509","21,777,772","63,729,974","58,154,521","45,304,289","41,641,190","18,425,685","16,513,331",76.9,71.4,75.2,69.7,81.4,75.8,"6,503","5,869","53,384","48,771","59,887","54,640","64,987,598","59,640,072","2,475,195","2,471,556","1,382,844","1,387,456","743,527","731,990","528,690,495","473,879,121","807,301","818,346","218,802","214,059","1,444.4","1,794",50.9,49,74.5,"243,498","231,645",98.6,-0.9,101.9,-0.1,99.6,-0.7,96.942627038,94.592518561,1.59,1.0111,0.9627,0.9917,0.9587,1.0167,1.0393,0.9569,0.9577,0.9925,0.9948
SATD200107,07/01/2001,"87,079,555","81,697,071","63,439,069","60,015,930","23,640,486","21,681,141","67,144,380","58,590,353","48,067,498","42,126,577","19,076,882","16,463,777",77.1,71.7,75.8,70.2,80.7,75.9,"6,959","5,810","55,696","49,741","62,655","55,551","68,573,410","59,581,926","2,226,571","2,226,137","1,331,669","1,353,607","733,967","731,686","564,037,290","468,299,502","785,014","814,056","231,408","225,365","1,598.1","1,821.5",51.2,47.6,74.4,"250,363","232,941",97.8,-0.8,101.7,-0.2,99,-0.6,96.366770404,93.567390063,1.6,1.0101,0.8671,0.9675,0.9583,1.0047,1.0338,1.0075,0.9724,0.9626,0.9928
SATD200108,08/01/2001,"87,717,155","82,075,014","64,098,172","60,364,217","23,618,983","21,710,797","67,664,023","58,993,131","48,579,798","42,461,284","19,084,225","16,531,847",77.1,71.9,75.8,70.3,80.8,76.1,"6,946","5,906","56,292","51,148","63,238","57,053","69,003,617","60,077,844","2,356,106","2,307,327","1,444,314","1,374,093","802,542","747,580","562,266,005","477,738,370","809,941","810,424","230,280","223,952","1,669.2","1,869",51.8,49.3,75.2,"253,274","233,413",99.2,1.4,102.1,0.4,100.2,1.2,96.24950623,94.399486008,1.6,1.0185,0.8988,0.9821,0.9792,1.025,1.0292,1.0011,0.9977,0.9978,1.0035
SATD200109,09/01/2001,"65,361,009","66,700,137","47,039,597","48,763,978","18,321,412","17,936,159","38,207,236","41,655,361","26,230,752","29,640,811","11,976,484","12,014,549",58.5,62.5,55.8,60.8,65.4,67,"4,109","4,514","30,499","35,017","34,608","39,531","39,106,905","43,872,485","1,998,724","2,049,605","1,387,189","1,377,791","775,082","760,267","446,266,947","486,443,744","768,513","777,141","221,754","224,411","1,494.1","1,882.2",47.5,49,74.4,"226,312","232,276",98.2,-1,82.2,-19.5,93.6,-6.6,95.739995013,91.939177613,1.63,0.7438,0.7984,0.9848,0.9958,1.0436,0.9869,1.0032,1.0048,0.9919,0.9936
SATD200110,10/01/2001,"69,552,136","68,578,877","51,592,799","50,665,025","17,959,337","17,913,853","43,609,263","44,781,611","33,428,069","34,162,672","10,181,194","10,618,939",62.7,65.3,64.8,67.4,56.7,59.3,"3,789","4,197","40,242","40,728","44,031","44,925","44,271,037","45,340,631","2,417,439","2,234,455","1,489,178","1,395,933","827,614","752,011","452,095,177","476,104,297","871,470","799,452","224,931","224,288","1,649.1","1,968",49.9,46.9,74.6,"241,050","233,772",98.9,0.7,84.6,2.9,94.8,1.3,95.446241245,91.392061679,1.48,0.7687,0.8704,0.9977,0.985,1.0215,1.0153,1.0026,1.0506,0.9492,0.9956
SATD200111,11/01/2001,"66,632,329","69,169,702","49,928,543","51,387,883","16,703,786","17,781,820","44,598,156","47,264,369","34,035,501","35,363,943","10,562,655","11,900,426",66.9,68.3,68.2,68.8,63.2,66.9,"4,031","4,617","40,647","41,565","44,678","46,182","45,245,063","48,027,349","2,261,922","2,203,499","1,376,611","1,394,769","743,670","747,158","446,094,295","472,964,634","820,117","808,882","220,487","222,105","1,701","1,757.2",48.5,47,74.6,"230,511","236,644",98.1,-0.8,88.1,4.1,95.3,0.5,94.893470658,91.38206739,1.51,0.8142,0.8583,0.9969,0.9786,1.0147,1.0273,0.9929,0.938,0.951,0.9961
SATD200112,12/01/2001,"69,510,768","70,003,634","52,105,691","52,119,107","17,405,077","17,884,527","47,422,033","48,971,118","34,900,093","36,060,090","12,521,940","12,911,029",68.2,70,67,69.2,71.9,72.2,"4,676","4,841","40,860","42,447","45,536","47,288","48,167,518","50,433,011","2,332,011","2,266,309","1,323,085","1,381,479","688,215","729,659","479,188,686","477,882,979","756,221","809,607","225,164","219,375","2,120.2","1,748.7",46.1,46.7,74.3,"229,584","236,694",97.7,-0.4,91,3.3,95.9,0.6,94.860891284,92.051970303,1.53,0.855,0.8828,0.9874,0.9557,1.0253,1.0282,0.9807,0.9335,0.946,0.992
SATD200201,01/01/2002,"70,105,149","71,299,152","52,524,740","53,261,644","17,580,409","18,037,507","45,699,949","50,540,557","32,996,179","37,016,234","12,703,770","13,524,323",65.2,70.9,62.8,69.5,72.3,75,"4,786","5,024","38,499","43,604","43,285","48,627","46,587,854","52,493,242","2,049,355","2,283,181","1,362,045","1,382,959","701,350","743,564","398,443,099","470,740,540","794,010","804,955","223,335","220,385","2,487.6","1,786.1",41.3,47.6,75.2,"215,215","236,712",98.8,1.1,93.2,2.4,97.3,1.5,95.521432716,91.441176471,1.54,0.8899,0.8893,0.9885,0.9739,1.0099,1.0223,0.9852,0.9534,0.9642,1.0043
SATD200202,02/01/2002,"64,517,654","72,090,351","48,746,054","53,964,249","15,771,600","18,126,102","43,964,813","52,192,022","32,587,181","38,164,050","11,377,632","14,027,972",68.1,72.4,66.9,70.7,72.1,77.4,"4,441","5,169","38,561","44,459","43,002","49,627","45,157,584","54,376,696","2,024,465","2,280,924","1,252,632","1,383,674","688,595","769,785","397,948,979","483,747,511","756,102","806,657","192,964","218,977","2,242.4","1,820.9",40.5,47.3,76.3,"208,237","238,125",99.9,1.1,95.5,2.5,98.8,1.5,95.511723631,91.390062821,1.54,0.9218,0.8885,0.989,1.0083,1.0379,1.0244,0.9789,0.972,0.9569,1.0183
SATD200203,03/01/2002,"73,503,746","72,711,889","55,533,933","54,308,658","17,969,813","18,403,231","56,037,382","52,964,056","41,424,662","38,781,662","14,612,720","14,182,394",76.2,72.8,74.6,71.4,81.3,77.1,"5,602","5,279","48,397","44,956","53,999","50,235","57,423,396","54,184,579","2,483,076","2,362,481","1,373,143","1,330,564","758,158","760,619","459,147,305","442,743,157","820,151","796,252","214,550","216,529","2,258.4","1,910.2",45.9,45.7,75.7,"236,070","235,504",99.1,-0.8,94.7,-0.8,98,-0.8,96.238286843,91.848372359,1.54,0.9186,0.9202,0.951,0.9962,0.9499,1.0112,0.968,1.0197,0.9253,1.01
SATD200204,04/01/2002,"72,803,818","73,930,521","54,440,293","55,181,488","18,363,525","18,749,034","51,993,221","52,843,290","38,475,773","38,599,703","13,517,448","14,243,587",71.4,71.5,70.7,70,73.6,76,"5,100","5,245","45,358","44,846","50,458","50,091","53,013,179","54,412,981","2,426,477","2,379,981","1,359,576","1,368,018","774,537","775,833","453,149,024","468,281,914","824,757","805,458","210,758","214,162","1,881","1,961.7",47.2,45.5,75.9,"237,226","236,391",99.8,0.7,95.4,0.7,98.7,0.7,96.70130233,93.36407767,1.52,0.9225,0.9271,0.9778,1.0162,1.0047,1.0229,0.9574,1.0472,0.9213,1.0135
SATD200205,05/01/2002,"75,809,674","74,562,771","56,184,515","55,572,459","19,625,159","18,990,312","54,695,480","53,502,903","39,908,390","39,051,928","14,787,090","14,450,975",72.1,71.8,71,70.3,75.3,76.1,"5,351","5,273","47,050","44,705","52,401","49,978","55,663,570","54,951,038","2,408,401","2,409,238","1,408,401","1,370,345","800,215","790,017","461,622,928","448,035,044","838,274","802,446","220,991","213,484","1,611.5","1,940.4",47.4,46.2,77.2,"251,746","237,506",101.1,1.3,95.9,0.5,99.7,1,97.12008754,93.981724729,1.56,0.9316,0.9384,0.9794,1.0348,0.9612,1.0191,0.9543,1.0358,0.935,1.0306
SATD200206,06/01/2002,"76,879,798","75,470,351","57,080,224","56,470,922","19,799,574","18,999,429","59,031,826","53,987,460","42,899,467","39,530,325","16,132,359","14,457,135",76.8,71.5,75.2,70,81.5,76.1,"5,848","5,296","49,095","45,629","54,943","50,925","60,224,150","54,888,775","2,477,418","2,490,414","1,392,903","1,397,603","805,089","799,488","499,734,575","448,777,281","772,040","803,739","219,492","215,284","1,591.4","1,973.8",48.8,46.9,77,"247,868","238,073",101.5,0.4,95.8,-0.1,100,0.3,97.915585258,93.886921759,1.55,0.9305,0.9701,0.9989,1.0472,0.9628,1.0207,0.9624,1.0536,0.9486,1.0276
SATD200207,07/01/2002,"80,595,218","75,533,716","59,807,169","56,501,457","20,788,049","19,032,258","61,965,515","54,027,119","45,270,461","39,608,503","16,695,054","14,418,615",76.9,71.5,75.7,70.1,80.3,75.8,"6,321","5,304","51,065","45,374","57,386","50,678","63,828,500","54,734,990","2,521,489","2,504,769","1,363,443","1,384,333","800,913","795,837","564,023,742","467,592,532","782,849","796,199","223,444","218,012","1,748.4","1,988.1",50.9,47.3,78.4,"256,392","237,780",102.8,1.3,95.5,-0.3,100.8,0.8,97.893146483,92.842946887,1.54,0.9279,0.9757,0.9894,1.0424,1.0032,1.0111,0.9746,1.0613,0.9583,1.0462
SATD200208,08/01/2002,"80,868,442","75,717,141","59,972,808","56,607,786","20,895,634","19,109,354","62,332,762","54,671,284","45,415,533","40,057,600","16,917,229","14,613,684",77.1,72.2,75.7,70.8,81,76.5,"6,418","5,439","51,141","47,014","57,559","52,453","63,657,944","54,984,117","2,518,364","2,486,476","1,467,852","1,399,412","867,104","805,466","516,067,118","437,615,301","781,609","797,357","218,464","211,815","1,725.7","1,925.7",48.8,46.4,78.3,"258,666","239,615",102.6,-0.2,95.7,0.2,100.7,-0.1,97.767036254,94.200456882,1.53,0.9321,0.9685,1.0002,1.055,0.9389,1.0126,0.9469,1.028,0.9401,1.045
SATD200209,09/01/2002,"73,849,591","75,472,685","54,357,595","56,284,032","19,491,996","19,188,652","48,731,119","53,208,631","34,211,925","38,558,676","14,519,194","14,649,955",66,70.5,62.9,68.5,74.5,76.3,"5,082","5,570","40,143","45,400","45,225","50,971","49,270,915","54,234,361","2,385,972","2,427,892","1,395,757","1,385,972","810,856","798,826","385,089,969","423,339,624","805,016","795,001","209,278","212,274","1,542.2","1,940.6",44.9,46.9,79.1,"233,625","239,653",103.1,0.5,94.6,-1.1,100.7,0,97.872002253,94.340376927,1.57,0.9194,0.9457,0.9906,1.0463,0.9082,1.0096,0.9489,1.0359,0.95,1.0562
SATD200210,10/01/2002,"77,124,746","76,218,555","57,505,033","56,567,905","19,619,713","19,650,649","53,268,604","54,520,004","39,065,248","39,731,633","14,203,356","14,788,371",69.1,71.5,67.9,70.2,72.4,75.3,"5,100","5,634","48,055","48,529","53,155","54,163","54,019,748","55,040,720","3,345,807","3,090,563","1,462,330","1,370,535","791,259","721,286","399,247,828","421,602,395","877,109","802,864","210,045","209,856","1,645.9","1,965.1",50.3,47.5,79.1,"245,556","237,938",104.5,1.4,95.9,1.4,102.1,1.4,97.617192705,94.108794974,1.57,0.9331,1.2038,0.9796,0.9447,0.9045,1.0196,0.9381,1.049,0.9607,1.0562
SATD200211,11/01/2002,"72,812,742","75,906,612","54,513,457","56,431,175","18,299,285","19,475,437","49,186,629","54,505,448","36,348,009","39,964,597","12,838,620","14,540,852",67.6,71.8,66.7,70.8,70.2,74.7,"4,866","5,632","44,850","48,395","49,716","54,026","50,106,815","56,055,267","3,074,803","2,916,239","1,359,625","1,378,979","791,000","791,097","376,011,411","428,257,232","788,746","795,484","212,871","214,678","1,913.6","1,986.8",50.7,49.4,79.3,"230,648","238,385",104.9,0.4,96.8,0.9,102.6,0.5,98.150545121,94.496002284,1.57,0.9503,1.1359,0.9856,1.0362,0.9188,1.0102,0.9597,1.0606,1,1.0587
SATD200212,12/01/2002,"75,616,059","75,830,560","56,713,015","56,424,811","18,903,044","19,405,749","55,458,015","55,151,978","41,361,303","40,645,467","14,096,712","14,506,511",73.3,72.7,72.9,72,74.6,74.8,"5,360","5,528","49,684","49,019","55,044","54,547","56,656,595","56,050,352","2,810,584","2,785,805","1,326,501","1,385,043","744,615","786,243","448,245,893","418,166,726","754,257","791,823","229,928","223,683","2,378.9","1,956.6",46.4,47.1,80.1,"234,260","239,969",105.1,0.2,96.6,-0.2,102.7,0.1,97.621507854,92.708737864,1.56,0.9502,1.0851,0.9899,1.0298,0.8972,1.0056,0.9999,1.0445,0.9536,1.0698
SATD200301,01/01/2003,"75,100,667","76,338,695","56,191,300","56,973,452","18,909,367","19,365,242","49,830,903","54,713,673","36,211,422","40,312,802","13,619,481","14,400,871",66.4,71.7,64.4,70.8,72,74.4,"5,206","5,476","43,032","47,988","48,238","53,464","51,197,174","56,549,733","2,573,661","2,857,735","1,348,631","1,371,586","787,446","807,286","393,287,373","460,452,326","778,679","788,753","222,634","219,793","2,700.6","1,938.4",39.7,45.4,79.3,"218,534","239,077",104.2,-0.9,97.3,0.7,102.3,-0.4,98.428009201,94.167618504,1.56,0.9587,1.1131,0.9803,1.0574,0.9879,1.0017,0.9825,1.0347,0.9194,1.0583
SATD200302,02/01/2003,"66,514,415","74,461,240","50,088,434","55,625,582","16,425,981","18,835,659","45,514,803","54,020,904","34,148,439","40,004,229","11,366,364","14,016,675",68.4,72.5,68.2,71.9,69.2,74.4,"4,530","5,272","41,167","47,499","45,697","52,772","47,040,806","56,377,964","2,446,178","2,775,580","1,232,970","1,366,233","730,315","814,979","390,041,481","477,132,383","732,135","782,814","188,368","213,341","2,500.3","2,027.4",36,42.8,78.8,"203,677","233,578",103.4,-0.8,96.9,-0.4,101.6,-0.7,98.53470126,95.174186179,1.6,0.9558,1.0811,0.9765,1.0674,1.0237,0.9941,0.9537,1.0823,0.8656,1.0522
SATD200303,03/01/2003,"76,228,184","75,300,708","57,592,901","56,244,909","18,635,283","19,055,799","54,994,261","52,984,545","41,774,564","39,847,927","13,219,697","13,136,617",72.1,70.4,72.5,70.8,70.9,68.9,"5,305","5,072","49,993","47,593","55,298","52,666","56,766,580","54,516,230","2,925,823","2,739,293","1,400,506","1,357,294","826,783","822,434","472,573,962","485,806,502","820,157","799,151","213,683","214,966","2,197.9","1,864.4",45.7,45.2,79.5,"236,679","236,830",103.8,0.4,95.4,-1.5,101.4,-0.2,98.244075975,95.936322102,1.58,0.9242,1.067,0.9701,1.0772,1.0423,1.0149,0.961,0.9953,0.9146,1.0615
SATD200304,04/01/2003,"70,959,285","72,072,219","54,639,679","55,349,629","16,319,606","16,722,590","50,304,173","50,296,976","39,465,980","39,070,167","10,838,193","11,226,809",70.9,69.8,72.2,70.6,66.4,67.1,"4,560","4,647","47,033","46,283","51,593","50,931","51,857,453","52,467,613","2,733,039","2,725,679","1,362,930","1,367,675","810,805","825,813","483,653,074","476,250,322","810,703","790,105","215,713","219,625","1,743.5","1,833.9",47.5,45.7,79.6,"239,415","238,036",104,0.2,92.7,-2.8,100.7,-0.7,97.620860581,93.012278698,1.59,0.8895,1.0617,0.9775,1.0816,1.0218,1.0034,0.9818,0.979,0.9251,1.0632
