ID,OBS_DATE,ASM,ASM_D11,ASM_D,ASM_D_D11,ASM_I,ASM_I_D11,RPM,RPM_D11,RPM_D,RPM_D_D11,RPM_I,RPM_I_D11,LOAD_FACTOR,LOAD_FACTOR_D11,LOAD_FACTOR_D,LOAD_FACTOR_D_D11,LOAD_FACTOR_I,LOAD_FACTOR_I_D11,ENPLANE_I,ENPLANE_I_D11,ENPLANE_D,ENPLANE_D_D11,ENPLANE,ENPLANE_D11,AIR_RPM_TSI,AIR_RPM_TSI_D11,AIR_RTMFM,AIR_RTMFM_D11,RAIL_FRT_CARLOADS,RAIL_FRT_CARLOADS_D11,RAIL_FRT_INTERMODAL,RAIL_FRT_INTERMODAL_D11,RAIL_PM,RAIL_PM_D11,TRANSIT,TRANSIT_D11,PETROLEUM,PETROLEUM_D11,NATURAL_GAS,NATURAL_GAS_D11,WATERBORNE,WATERBORNE_D11,TRUCK_D11,VMT,VMT_D11,TSI_Freight,TSI_Freight_C,TSI_Passenger,TSI_Passenger_C,TSI_Total,TSI_Total_C,IND_PRO,MANUF,INV_TO_SALES,IDX_AIR_RPM,IDX_AIR_RTMFM,IDX_RAIL_FRT_CARLOADS,IDX_RAIL_FRT_INTERMODAL,IDX_RAIL_PM,IDX_TRANSIT_D11,IDX_PETROLEUM_D11,IDX_NATURAL_GAS_D11,IDX_WATERBORNE_D11,IDX_TRUCK_D11
SATD200803,03/01/2008,89259053,87599349,63249344,61614790,26009709,25984560,73427185,70232773,52016986,49209638,21410199,21023135,82.3,80.2,82.2,79.9,82.3,80.9,8512,7855,59213,56425,67725,64280,74575531,71023011,3365775,3248566,1445693,1402764,950282,971361,504552405,502465671,889940,873518,204397,207422,2278.2,1991,38,36.9,85.8,252343,248981,109.9,-1.3,117.2,0.5,112.3,-0.8,109.3875167,132.0576813,1.49,1.204,1.2654,1.0026,1.2723,1.078,1.1093,0.9272,1.0628,0.7478,1.1449
SATD200804,04/01/2008,85702945,86589439,60127860,60677868,25575085,25911571,67956166,69253273,48189445,48470377,19766721,20782896,79.3,80,80.1,79.9,77.3,80.2,7586,7867,55611,55665,63197,63533,68906882,70315945,3414759,3352210,1423939,1417160,959169,974711,473811702,502794335,908295,886306,204651,209440,1823.9,1958.1,41.4,40.7,86.6,252088,249101,111.7,1.6,117,-0.2,113.5,1.1,108.6595511,135.7861222,1.49,1.192,1.3058,1.0129,1.2766,1.0787,1.1256,0.9363,1.0452,0.8233,1.1557
SATD200805,05/01/2008,88697897,86823214,61778291,60720477,26919606,26102737,71791924,69238641,50259915,48477639,21532009,20761002,80.9,79.7,81.4,79.8,80,79.5,7980,7823,58047,55336,66027,63159,72725750,70214278,3243077,3288513,1451560,1413749,997834,980699,550928592,531700101,912568,887697,219870,213546,1576.4,1934.6,44.8,41.7,86.4,261466,248415,111.6,-0.1,117,0,113.5,0,108.0296472,135.7070246,1.47,1.1903,1.281,1.0105,1.2845,1.1407,1.1273,0.9546,1.0327,0.8447,1.1529
SATD200806,06/01/2008,89783653,86276766,62328400,60467782,27455253,25808984,75301714,68427016,52521313,48037172,22780401,20389844,83.9,79.3,84.3,79.4,83,79,8397,7666,59559,55104,67956,62770,76162104,69374860,3103666,3091640,1372686,1388187,978498,980188,580290736,520891567,884081,897410,205520,205960,1604.3,1952.4,39.1,36.8,86.9,257484,246701,110.1,-1.3,116.5,-0.4,112.2,-1.1,107.7860571,137.5976585,1.47,1.1761,1.2043,0.9922,1.2838,1.1175,1.1397,0.9207,1.0422,0.7445,1.1595
SATD200807,07/01/2008,93730363,85766223,64884634,60046471,28845729,25719752,78772769,67528240,54621355,47325784,24151414,20202456,84,78.7,84.2,78.8,83.7,78.5,9072,7601,61402,54384,70474,61985,79707545,68575549,3101001,3126252,1422554,1428449,1004378,987682,645144911,539835733,910651,915641,206156,202117,1708.6,1910.2,45.1,42.2,86.3,261600,245645,111.2,1,116.5,0,113,0.7,107.3331822,137.2769846,1.48,1.1625,1.2177,1.021,1.2936,1.1582,1.1628,0.9035,1.0197,0.8543,1.1523
SATD200808,08/01/2008,91768764,85365998,63117945,59580493,28650819,25785505,76359814,67569803,52643147,47336638,23716667,20233165,83.2,79.2,83.4,79.4,82.8,78.5,8862,7590,58966,54574,67828,62164,77300568,68633796,3043654,3071421,1474209,1401081,1036147,971366,620188551,544540396,890570,902954,206669,201978,1682.9,1845.1,45.3,42.8,84.3,260609,244681,109.1,-1.9,116,-0.4,111.4,-1.4,105.6528632,133.2612793,1.49,1.1635,1.1964,1.0014,1.2723,1.1683,1.1467,0.9029,0.985,0.8668,1.1254
SATD200809,09/01/2008,78680600,81353112,53906436,55938007,24774164,25415105,60292068,64667106,41015590,44898088,19276478,19769018,76.6,79.5,76.1,80.3,77.8,77.8,6553,7283,47680,51334,54233,58617,61198749,65968062,2973954,2966852,1373620,1359232,994549,965274,500634771,533854298,929094,895780,171319,173054,1460.9,1828.3,36.6,40.7,84.4,239607,245948,107.5,-1.5,112.8,-2.8,109.3,-1.9,101.0375956,129.4397487,1.51,1.1183,1.1557,0.9715,1.2643,1.1454,1.1376,0.7736,0.976,0.8235,1.1271
SATD200810,10/01/2008,80860346,81353141,56299338,56052736,24561008,25300405,64011438,64796265,44913078,45015223,19098360,19781041,79.2,79.6,79.8,80.3,77.8,78.2,6717,7380,52956,51692,59673,59072,65018204,65864996,3142112,2928448,1445066,1373297,1037799,958977,517898247,521485906,971677,887469,209416,209717,1635.8,1925.4,44.2,41.8,82.9,255848,246795,107.5,0,112.3,-0.4,109.2,-0.1,102.0365526,123.8012564,1.57,1.1166,1.1407,0.9815,1.256,1.1188,1.1271,0.9375,1.0278,0.847,1.1069
SATD200811,11/01/2008,76460085,80992326,53450486,55584336,23009599,25407990,57684017,63881713,40578576,44276919,17105441,19604794,75.4,78.9,75.9,79.7,74.3,77.2,6397,7353,47658,51467,54055,58820,58512623,65167172,2791288,2609492,1274531,1290999,915200,927118,484492078,499366540,839026,874871,207473,206740,1869,1938.1,42.8,40.9,81.6,236465,246244,104.4,-2.9,110.9,-1.2,106.5,-2.5,100.6999352,114.673044,1.62,1.1048,1.0165,0.9227,1.2143,1.0714,1.1111,0.9242,1.0346,0.8277,1.0889
SATD200812,12/01/2008,79880143,80842669,55361169,55486954,24518974,25355715,62697156,64450516,43824845,44730133,18872311,19720383,78.5,79.7,79.2,80.6,77,77.8,7129,7347,50254,51319,57383,58666,63503416,65239100,2629749,2513264,1153403,1213790,796421,834169,511270950,502649292,835899,866409,215683,207837,2399.7,1919.9,36.8,37.9,79.4,241742,246829,100.5,-3.7,110.6,-0.3,103.7,-2.6,97.86574529,108.9363221,1.62,1.106,0.979,0.8675,1.0926,1.0784,1.1003,0.9291,1.0249,0.7668,1.0598
SATD200901,01/01/2009,78697077,81110265,53952839,55865076,24744238,25245189,57424037,63393466,39299677,44096661,18124360,19296804,73,78.2,72.8,78.9,73.2,76.4,6987,7286,44822,50620,51809,57906,58373786,64564490,2257630,2489345,1162973,1187716,846511,850993,419766348,503424422,827360,863872,208535,205328,2729.7,1952.7,33.5,37.8,77.5,225529,245974,98.8,-1.7,109.8,-0.7,102.3,-1.4,95.43847398,105.248715,1.57,1.0945,0.9697,0.8489,1.1146,1.0801,1.0971,0.9179,1.0424,0.7658,1.0347
SATD200902,02/01/2009,71903819,81886298,49969301,56731856,21934518,25154442,52712775,63873335,37640543,44772136,15072232,19101199,73.3,78,75.3,78.9,68.7,75.9,6166,7268,43677,51624,49843,58892,53506580,65360148,2190771,2546873,1105996,1234263,726343,808193,376710497,491875369,806287,876342,182686,201703,2332.5,1906.4,34.1,41,79.5,217643,248466,101.3,2.5,111.1,1.2,104.4,2.1,94.86423552,105.6896059,1.56,1.108,0.9921,0.8822,1.0585,1.0553,1.1129,0.9017,1.0177,0.8306,1.0617
SATD200903,03/01/2009,82111842,80388631,57331261,55589963,24780581,24798668,65147741,63287093,46517762,44420184,18629979,18866909,79.3,78.7,81.1,79.9,75.2,76.1,7446,7101,53531,51023,60977,58124,66027342,63819775,2493784,2349660,1193910,1152339,808252,814878,456227991,472336221,897860,862772,195665,198981,2170.7,1923.8,37.2,36.6,75.6,249741,244904,96,-5.2,108.8,-2.1,100,-4.2,93.36936003,102.5742433,1.57,1.0819,0.9152,0.8236,1.0673,1.0134,1.0957,0.8895,1.0269,0.7417,1.0095
SATD200904,04/01/2009,79844963,80549932,55279990,55714134,24564973,24835798,64352894,64588036,45419277,45135234,18933617,19452802,80.6,80.2,82.2,81,77.1,78.3,7295,7313,52245,51854,59540,59167,65166301,65360362,2474719,2473214,1095354,1090328,785964,809354,469783200,473251684,874039,852993,197212,202256,1741.3,1882.8,37.1,36.6,74.8,251374,247873,95,-1,110,1.1,99.6,-0.4,92.62445744,101.0242718,1.54,1.108,0.9634,0.7793,1.0601,1.0153,1.0833,0.9041,1.005,0.7415,0.9981
SATD200905,05/01/2009,81580179,79865351,56504791,55560186,25075388,24305165,65015083,62547034,45980485,44277477,19034598,18269557,79.7,78.3,81.4,79.7,75.9,75.2,6797,6674,52949,50521,59746,57195,65868255,63292417,2427371,2462029,1105635,1073379,810365,799537,494908098,474023810,856958,848517,204193,198404,1504,1846.5,37.4,34.6,76.4,258276,246794,95.3,0.3,107.6,-2.2,99.1,-0.5,91.69594525,101.2230154,1.5,1.073,0.959,0.7672,1.0472,1.017,1.0776,0.8869,0.9857,0.6998,1.0198
SATD200906,06/01/2009,83761399,80019040,57716505,55571649,26044894,24447391,70562995,64193729,49290282,45123917,21272713,19069812,84.2,80.2,85.4,81.2,81.7,78,7678,7059,55898,51615,63576,58675,71350228,64756670,2613309,2587535,1105098,1125921,800581,793663,542873119,481993315,848878,844828,191876,191347,1527.8,1860.6,41.2,39,75.3,258395,246498,96.3,1,109.1,1.4,100.3,1.2,91.40316239,103.2949743,1.45,1.0978,1.0079,0.8047,1.0395,1.0341,1.0729,0.8554,0.9932,0.7891,1.0049
SATD200907,07/01/2009,88185197,80027668,60500022,55574318,27685175,24453350,76201891,64830723,52704805,45385591,23497086,19445133,86.4,81,87.1,81.7,84.9,79.5,8640,7140,59469,51941,68109,59080,77136799,65266442,2618063,2632159,1176457,1180185,822512,808535,596670353,487935784,843229,846008,200588,197043,1658,1848.6,42.2,39.1,76.9,264472,247534,98.4,2.2,109.7,0.5,101.9,1.6,92.4618842,103.4977156,1.43,1.1064,1.0253,0.8435,1.059,1.0468,1.0744,0.8808,0.9868,0.7911,1.0263
SATD200908,08/01/2009,86680535,80493142,59356993,55957838,27323542,24535304,73607921,65655456,50467291,45861009,23140630,19794447,84.9,81.6,85,82,84.7,80.7,8464,7249,56568,53122,65032,60371,74614772,66313642,2612420,2644858,1236764,1164246,869310,815886,582302101,512473854,825429,838499,188445,184465,1736.5,1906,42.7,39.9,77.9,260297,246986,99.2,0.8,110.7,0.9,102.8,0.9,93.45889938,104.7267276,1.37,1.1242,1.0302,0.8321,1.0686,1.0995,1.0649,0.8246,1.0174,0.8079,1.0406
SATD200909,09/01/2009,75867784,78556048,52447290,54511628,23420494,24044420,60512481,64317024,41656740,45123520,18855741,19193504,79.8,81.9,79.4,82.8,80.5,79.8,6443,7183,48235,51563,54678,58746,61435354,65516555,2747556,2753496,1180775,1165785,847217,825781,462787005,496867775,875511,844041,195970,196554,1575,1962.7,33.3,37.2,78.4,241970,246455,99.7,0.5,109.9,-0.7,102.9,0.1,94.24447225,107.0162764,1.41,1.1107,1.0726,0.8332,1.0816,1.066,1.0719,0.8787,1.0477,0.753,1.0471
SATD200910,10/01/2009,77095147,77712587,54453812,54460445,22641335,23252142,63325757,64149945,44781576,45021822,18544181,19128123,82.1,82.5,82.2,82.7,81.9,82.3,6530,7136,52279,51484,58809,58620,64274740,65174444,3045702,2858280,1220057,1149893,914752,842425,493132875,501256968,917949,849333,188100,187469,1666.5,1954.9,36.5,33.9,77.9,252209,244074,98.6,-1.1,109.8,-0.1,102.1,-0.8,94.4465291,108.1113649,1.41,1.1049,1.1134,0.8219,1.1034,1.0754,1.0786,0.838,1.0435,0.6862,1.0401
SATD200911,11/01/2009,73745383,78298503,52483166,54597140,21262217,23701363,58170882,63367865,41573018,44216364,16597864,19151501,78.9,80.9,79.2,81,78.1,80.8,6250,7142,48585,50743,54835,57885,59011015,64272319,3052858,2895917,1169623,1183596,853396,868546,498855768,511195314,830535,852093,203418,202068,1776.2,1823.8,42.1,39.8,79.3,237264,246232,101.4,2.8,109,-0.7,103.7,1.6,94.84093372,110.323815,1.4,1.0896,1.128,0.846,1.1376,1.0967,1.0821,0.9033,0.9736,0.8065,1.0586
SATD200912,12/01/2009,77629338,78726236,54631266,54789500,22998072,23936736,62377082,64990304,43650676,45364023,18726406,19626282,80.4,82.6,79.9,82.8,81.4,82,7152,7322,49793,51836,56945,59158,63231672,65979592,3127833,2942968,1095082,1150631,810958,869582,537980573,528053574,815176,844291,200540,192885,2491.9,1984.2,37.4,38.5,80.1,239593,244784,101.8,0.4,110.6,1.5,104.6,0.9,95.18334079,111.6096516,1.39,1.1185,1.1464,0.8224,1.139,1.1329,1.0722,0.8623,1.0592,0.7796,1.0697
SATD201001,01/01/2010,77531488,80414076,53795979,56195859,23735509,24218217,58655574,64845344,40301481,45294850,18354093,19550494,75.7,80.6,74.9,80.6,77.3,80.7,7050,7346,45502,51470,52552,58816,59651062,66042455,2628608,2898116,1160442,1181037,874628,893427,440854078,527329078,788830,842363,200332,198110,2809.8,2008.3,39.8,41.9,80.5,220839,242519,103.3,1.5,110.6,0,105.5,0.9,96.22091837,113.1396345,1.39,1.1196,1.1289,0.8441,1.1702,1.1314,1.0698,0.8856,1.072,0.8486,1.0745
SATD201002,02/01/2010,68557029,78491742,47817558,54605431,20739471,23886311,52438942,63915679,36997641,44211040,15441301,19704639,76.5,81.4,77.4,81,74.5,82.5,6241,7391,42441,50391,48682,57782,53240066,65617848,2564858,2979666,1091829,1215942,801194,893245,405905875,522453853,746114,815068,183802,203812,2481,2038.8,41,45,81.5,210635,241803,105.4,2,109,-1.4,106.5,0.9,96.56105999,112.5268418,1.4,1.1124,1.1606,0.8691,1.1699,1.1209,1.0351,0.9111,1.0884,0.9117,1.0881
SATD201003,03/01/2010,81417138,79622655,57080673,55262320,24336465,24360335,67304853,65667816,47619593,45573728,19685260,20094088,82.7,82.5,83.4,82.5,80.9,82.5,7795,7500,54424,51803,62219,59303,68307090,66552866,3056955,2855453,1279724,1239812,909992,919092,538675366,536769523,893899,841479,200331,203318,2142.9,1919.6,46.8,47,81.8,254238,248076,105.6,0.2,111.1,1.9,107.3,0.8,97.24716868,114.7241576,1.37,1.1283,1.1123,0.8861,1.2038,1.1516,1.0686,0.9089,1.0247,0.9514,1.0921
SATD201004,04/01/2010,78459014,78985135,55280658,55556139,23178356,23428996,64062751,64127579,45662026,45245558,18400725,18882021,81.7,81.2,82.6,81.4,79.4,80.6,7161,7152,52498,51501,59659,58653,64953251,65050830,2990288,2993179,1260954,1260730,892456,904659,520013629,531186364,869986,846348,208861,214317,1691.8,1841.8,47.4,48,82.1,253936,249112,106.5,0.9,109.6,-1.4,107.4,0.1,97.60219756,115.7270131,1.36,1.1028,1.1659,0.9011,1.1849,1.1396,1.0748,0.9581,0.9832,0.9711,1.0956
SATD201005,05/01/2010,82596331,80842993,56898076,55952650,25698255,24890343,67970934,65892537,46953592,45629653,21017342,20262884,82.3,81.5,82.5,81.6,81.8,81.4,7626,7489,53842,52173,61468,59663,68850905,66633835,3123899,3109718,1272845,1246716,952718,930511,544408276,525717340,853057,848398,206845,201462,1617.3,1982.6,47.6,47.2,81.6,256927,247042,106.5,0,111.5,1.7,108.1,0.7,98.93892284,115.3049686,1.38,1.1296,1.2113,0.8911,1.2188,1.1279,1.0774,0.9006,1.0583,0.9553,1.0892
SATD201006,06/01/2010,85383747,81125584,58353240,55844112,27030507,25281472,73591283,66558525,50387612,45885032,23203671,20673493,86.2,82,86.3,82.2,85.8,81.8,8322,7668,56690,52309,65012,59977,74474551,67583223,3083661,3101880,1215864,1239133,947437,949788,604206171,542054715,842674,839539,195446,193875,1649.5,2011,48.6,47.9,81.6,260083,247723,106.6,0.1,112.2,0.6,108.4,0.3,99.17150937,115.382924,1.4,1.1457,1.2083,0.8857,1.244,1.1629,1.0662,0.8667,1.0735,0.9686,1.0896
SATD201007,07/01/2010,90033029,81345105,61069832,55981118,28963197,25363987,78192819,66650755,53095877,46012377,25096942,20638379,86.8,81.9,86.9,82.2,86.7,81.4,9292,7614,59143,52417,68435,60031,79304441,67472575,3069914,3096848,1244915,1247888,983066,961579,669880427,566181427,819152,838746,208611,205067,1825.8,2027.3,47.4,46.7,82,265315,249293,107.1,0.5,112.1,-0.1,108.6,0.2,99.54369097,116.5254141,1.41,1.1438,1.2063,0.8919,1.2594,1.2147,1.0652,0.9167,1.0822,0.9449,1.0941
SATD201008,08/01/2010,88740810,82067619,60357986,56557630,28382824,25509989,75714090,67305189,51439494,46560508,24274596,20744680,85.3,82,85.2,82.3,85.5,81.3,8883,7656,57371,53213,66254,60869,76741308,68209720,3056160,3082619,1310410,1238557,1040147,978505,597056638,525248907,844979,840683,215385,211693,1878.9,2062.9,49.1,46.8,81.4,263837,249208,106.9,-0.2,113,0.8,108.8,0.2,99.91188106,116.8777841,1.41,1.1563,1.2008,0.8852,1.2816,1.1269,1.0676,0.9463,1.1012,0.9466,1.0872
SATD201009,09/01/2010,79616525,82367671,54729819,56852956,24886706,25514715,64494149,68057562,43694606,47032821,20799543,21024741,81,82.6,79.8,82.7,83.6,82.4,7047,7750,50305,53518,57352,61268,65341293,68667542,3086870,3107658,1271475,1254729,995071,974137,497091526,532348038,864777,834017,206128,205299,1637.5,2028.2,46.9,47.3,82.1,244682,249084,107.4,0.5,113.2,0.2,109.2,0.4,100.1835197,118.4677327,1.41,1.1641,1.2105,0.8968,1.2759,1.1421,1.0592,0.9177,1.0827,0.9567,1.0955
SATD201010,10/01/2010,82105210,82852665,56731955,56890253,25373255,25962413,68199554,68910700,47283498,47429199,20916056,21481502,83.1,83.2,83.3,83.4,82.4,82.7,7298,7977,54826,53905,62124,61882,69071626,69848959,3315367,3130733,1322853,1255112,1043430,968154,531024449,542125838,888591,835736,209033,208216,1664.9,1953.6,51,46.7,83.2,256395,249386,108,0.6,114.6,1.2,110.1,0.8,99.91058652,119.6904626,1.4,1.1841,1.2195,0.8971,1.2681,1.1631,1.0614,0.9308,1.0429,0.9457,1.1101
SATD201011,11/01/2010,77714960,82883144,54609536,56950721,23105424,25932423,62471217,68360370,44351351,47215623,18119866,21144747,80.4,82.5,81.2,82.9,78.4,81.5,6737,7792,51420,53546,58157,61338,63334293,68957629,3238034,3080849,1227151,1237684,951816,961855,528519429,540364988,837848,843205,206410,204920,1973.3,2003.3,46.7,46.7,82.9,239579,247614,107.5,-0.5,113.9,-0.6,109.5,-0.5,99.97898163,121.0873786,1.38,1.169,1.2001,0.8846,1.2598,1.1593,1.0708,0.9161,1.0694,0.9447,1.1063
SATD201012,12/01/2010,80443268,81877202,55745548,55995305,24697720,25881897,64946702,67261392,45067193,46478295,19879509,20783097,80.7,82.1,80.8,83,80.5,80.3,7507,7660,51076,52362,58583,60022,65797943,68193403,3301087,3090579,1195311,1245053,909186,964090,558069744,542573868,812769,838991,214444,207408,2714.1,2152.9,44.8,46,84,240800,245054,109,1.4,112.9,-0.9,110.2,0.6,100.9465459,123.8340948,1.38,1.1561,1.2039,0.8899,1.2627,1.1641,1.0655,0.9272,1.1493,0.9308,1.1211
SATD201101,01/01/2011,79340800,82851238,53804569,56692397,25536231,26158842,60720980,67819121,41187427,46791346,19533553,21027775,76.5,81.9,76.6,82.5,76.5,80.4,7386,7687,46305,53150,53691,60838,61630362,68613067,2872137,3145612,1254585,1273142,943869,973907,456336772,548925823,793606,849342,203264,202164,2888.6,2070.4,44.9,47.1,85.3,223790,246965,110.2,1.1,113.9,0.9,111.3,1,100.7363982,126.5262707,1.37,1.1632,1.2253,0.91,1.2756,1.1777,1.0786,0.9037,1.1052,0.9536,1.1389
SATD201102,02/01/2011,71889049,82642177,49106336,56330663,22782713,26311514,54492725,66720563,38285135,45932136,16207590,20788427,75.8,80.7,78,81.5,71.1,79,6420,7642,43658,52006,50078,59648,55391206,68163004,2662372,3094903,1146300,1267259,886140,990343,436196722,554012144,780318,848247,184456,205655,2452.4,2028.4,43,47.2,84.8,213463,245208,109.7,-0.5,113.3,-0.5,110.7,-0.5,100.332716,126.5117076,1.36,1.1555,1.2055,0.9058,1.2971,1.1886,1.0772,0.9193,1.0828,0.9545,1.132
SATD201103,03/01/2011,85571961,83451435,59209949,57100210,26362012,26351225,69104312,67206577,48992222,46672356,20112090,20534221,80.8,80.5,82.7,81.7,76.3,77.9,7929,7628,55649,53035,63578,60663,70158268,68255172,3410298,3181823,1320070,1284361,983115,985305,566357389,574015836,907771,854511,199587,201651,2230.5,2010.2,44.9,44.9,86.9,253124,246519,111.1,1.3,113.8,0.4,111.9,1.1,101.3822681,130.6393489,1.36,1.1571,1.2394,0.918,1.2905,1.2315,1.0852,0.9014,1.0731,0.9091,1.1602
SATD201104,04/01/2011,82712741,83393824,56686515,57126363,26026226,26267461,66733086,67245061,46567367,46532659,20165719,20712401,80.7,80.6,82.1,81.5,77.5,78.9,7672,7714,52859,52566,60531,60279,67683559,68379216,3179047,3209618,1264678,1270321,981463,993970,572508869,573173232,856803,849897,192833,198302,1825,2002.3,45.4,46,86.1,249578,245553,110.6,-0.5,113.7,-0.1,111.5,-0.4,101.0311228,130.4585951,1.35,1.1592,1.2502,0.9079,1.3019,1.2297,1.0793,0.8865,1.0689,0.9308,1.1493
SATD201105,05/01/2011,84747977,82698244,57969810,56770311,26778167,25927933,70797151,68325334,49026670,47344807,21770481,20980527,83.5,82.6,84.6,83.4,81.3,80.9,7871,7772,55982,53604,63853,61376,71711448,69206780,3082305,3087297,1276671,1253371,1021055,1004378,584806522,562007328,880563,859584,206363,201220,1667.4,2035.1,42.9,42.5,84.8,254083,243131,108.8,-1.6,115,1.1,110.7,-0.7,101.1770828,130.0079954,1.36,1.1732,1.2026,0.8958,1.3155,1.2058,1.0916,0.8995,1.0863,0.8599,1.1326
SATD201106,06/01/2011,87793502,83000147,59955636,57027763,27837866,25972384,75121815,67754103,51552209,46875827,23569606,20878276,85.6,81.6,86,82.2,84.7,80.4,8465,7673,57779,53404,66244,61077,76057910,68649083,3080023,3050365,1229632,1252454,996622,992134,595163810,530312511,861412,860265,206682,204052,1657.3,2020.6,47.9,47.2,86.4,258350,245757,110.5,1.6,114.3,-0.6,111.7,0.9,101.4467796,130.7969732,1.35,1.1638,1.1882,0.8952,1.2995,1.1378,1.0925,0.9122,1.0786,0.9553,1.1537
SATD201107,07/01/2011,92505514,83287040,62492261,57153866,30013253,26133173,80361588,68418436,54459011,47226568,25902577,21191868,86.9,82.1,87.1,82.6,86.3,81.1,9600,7852,60310,53659,69910,61511,81423231,69447276,3059306,3098345,1234426,1234732,997012,982194,632786423,530934270,824766,862428,206071,202538,1890.5,2089.6,49.9,49.3,85.6,260175,245196,110.4,-0.1,115.3,0.9,111.9,0.2,101.9611453,131.6610508,1.35,1.1773,1.2069,0.8825,1.2865,1.1391,1.0953,0.9054,1.1155,0.997,1.1426
SATD201108,08/01/2011,89054159,82304214,60248867,56395569,28805292,25908645,76193082,67860777,51570695,46816434,24622387,21044343,85.6,82.5,85.6,83,85.5,81.2,8895,7711,57404,53123,66299,60835,77247896,68842729,3063273,3072505,1312456,1241989,1045925,984061,581116991,509124771,843294,822775,201630,197397,1891.8,2080.2,50.9,48.6,86.6,260526,244641,110.9,0.5,112.8,-2.2,111.4,-0.4,102.6210395,131.9080525,1.36,1.1671,1.1968,0.8877,1.2889,1.0923,1.0449,0.8824,1.1105,0.9842,1.1561
SATD201109,09/01/2011,80009494,82671398,54480417,56594368,25529077,26077030,65499304,68540886,44580293,47576194,20919011,20964693,81.9,82.9,81.8,84.1,81.9,80.4,7086,7745,50982,53263,58068,61009,66345318,69121880,3013752,3044999,1280972,1263562,1014029,988926,509094731,540749514,891667,857714,206653,204806,1655.6,2043.4,47.7,47.9,87.3,242062,245393,111.5,0.5,114.7,1.7,112.4,0.9,102.5637559,131.5271274,1.35,1.1718,1.1861,0.9031,1.2953,1.1601,1.0893,0.9155,1.0908,0.9702,1.165
SATD201110,10/01/2011,81575563,82467938,56160274,56456967,25415289,26010972,67300832,68582756,46972410,47557020,20328422,21025736,82.5,83.2,83.6,84.2,80,80.8,7079,7736,54124,53963,61203,61699,68177919,69378914,3174452,3002433,1345498,1279718,1079741,1004567,543403112,560724433,919419,867139,204330,203549,1744.5,2044.8,52.1,47.8,87.5,251906,245952,111.7,0.2,115.5,0.7,112.8,0.4,103.2713324,132.4603084,1.34,1.1762,1.1695,0.9147,1.3158,1.203,1.1012,0.9099,1.0916,0.967,1.1677
SATD201111,11/01/2011,76327628,81581710,53639821,56066485,22687807,25515226,62528875,68166677,44780150,47385246,17748725,20781431,81.9,83.6,83.5,84.5,78.2,81.4,6611,7704,51660,53551,58271,61255,63492941,69164997,3141029,3012817,1257921,1267570,989342,1005289,552477847,564623614,862730,869440,205155,204535,2031.9,2037.9,47,46.9,88.2,238535,246579,112,0.3,115.4,-0.1,113,0.2,103.2890245,133.35494,1.35,1.1725,1.1736,0.906,1.3167,1.2114,1.1042,0.9143,1.0879,0.9498,1.1777
